seed,model_kind,node_index,mean_abs_activity
0,connectome,587,1.0782994031906128
0,connectome,588,1.2872284650802612
0,connectome,589,1.2872284650802612
0,connectome,590,1.2872284650802612
0,connectome,591,1.2872284650802612
0,connectome,592,1.2872284650802612
0,connectome,593,1.2872284650802612
0,connectome,594,1.2872284650802612
0,connectome,595,1.2872284650802612
0,connectome,596,1.2872284650802612
0,connectome,597,1.287233829498291
0,connectome,598,1.2874945402145386
0,connectome,599,1.2874945402145386
0,connectome,600,1.2874945402145386
0,connectome,601,1.2872273921966553
0,connectome,602,1.287224292755127
0,connectome,603,1.2872073650360107
0,connectome,604,1.2871301174163818
0,connectome,605,1.286773443222046
0,connectome,606,1.2851223945617676
0,connectome,607,1.277517557144165
0,connectome,608,1.2422852516174316
0,connectome,609,1.0782995223999023
0,connectome,610,1.2872284650802612
0,connectome,611,1.2872284650802612
0,connectome,612,1.2872284650802612
0,connectome,613,1.2872284650802612
0,connectome,614,1.2872284650802612
0,connectome,615,1.2872284650802612
0,connectome,616,1.2872284650802612
0,connectome,617,1.2872284650802612
0,connectome,618,1.2872284650802612
0,connectome,619,1.2873767614364624
0,connectome,620,1.2874945402145386
0,connectome,621,1.2874945402145386
0,connectome,622,1.2873786687850952
0,connectome,623,1.287224292755127
0,connectome,624,1.2872073650360107
0,connectome,625,1.2871301174163818
0,connectome,626,1.286773443222046
0,connectome,627,1.2851223945617676
0,connectome,628,1.277474045753479
0,connectome,629,1.24205482006073
0,connectome,630,1.0781058073043823
0,connectome,631,1.2872284650802612
0,connectome,632,1.2872284650802612
0,connectome,633,1.2872284650802612
0,connectome,634,1.2872284650802612
0,connectome,635,1.2872284650802612
0,connectome,636,1.2872284650802612
0,connectome,637,1.2872284650802612
0,connectome,638,1.2872284650802612
0,connectome,639,1.2872284650802612
0,connectome,640,1.2874945402145386
0,connectome,641,1.2874945402145386
0,connectome,642,1.2874932289123535
0,connectome,643,1.287232756614685
0,connectome,644,1.2872073650360107
0,connectome,645,1.2871301174163818
0,connectome,646,1.286773443222046
0,connectome,647,1.2851223945617676
0,connectome,648,1.277474045753479
0,connectome,649,1.24205482006073
0,connectome,650,1.078033447265625
0,connectome,651,1.2872284650802612
0,connectome,652,1.2872284650802612
0,connectome,653,1.2872284650802612
0,connectome,654,1.2872284650802612
0,connectome,655,1.2872284650802612
0,connectome,656,1.2872284650802612
0,connectome,657,1.2872284650802612
0,connectome,658,1.2872284650802612
0,connectome,659,1.2873344421386719
0,connectome,660,1.2874940633773804
0,connectome,661,1.2874929904937744
0,connectome,662,1.2874088287353516
0,connectome,663,1.2872073650360107
0,connectome,664,1.2871308326721191
0,connectome,665,1.2867745161056519
0,connectome,666,1.2851223945617676
0,connectome,667,1.277474045753479
0,connectome,668,1.24205482006073
0,connectome,669,1.078033447265625
